latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
1.7453,101.6106,337,1.2,1.1,2025-08-02,1419,Terra,MODIS,100,61.03,280,53.6,N,0
1.7468,101.6215,338.4,1.2,1.1,2025-08-02,1419,Terra,MODIS,100,61.03,278.4,56.6,N,0
1.8602,100.6973,312.2,1.4,1.2,2025-08-02,1419,Terra,MODIS,76,61.03,287.6,15.1,N,0
1.867,100.6708,308,1.4,1.2,2025-08-02,1419,Terra,MODIS,73,61.03,289.4,10.2,N,0
1.886,100.6553,313.8,1.4,1.2,2025-08-02,1419,Terra,MODIS,88,61.03,289.8,16,N,0
1.8878,100.6679,320.8,1.4,1.2,2025-08-02,1419,Terra,MODIS,100,61.03,290.1,25.8,N,0
1.9019,100.7672,309.7,1.4,1.2,2025-08-02,1419,Terra,MODIS,78,61.03,286.6,12.5,N,0
1.9087,100.6649,318.4,1.4,1.2,2025-08-02,1419,Terra,MODIS,97,61.03,289.9,22,N,0
1.9104,100.6774,327.9,1.4,1.2,2025-08-02,1419,Terra,MODIS,100,61.03,291.2,38.5,N,0
1.9123,100.7657,306.9,1.4,1.2,2025-08-02,1419,Terra,MODIS,70,61.03,285.8,9,N,0
1.9191,100.6634,311.3,1.4,1.2,2025-08-02,1419,Terra,MODIS,36,61.03,288.6,11.8,N,0
1.9208,100.6759,327.5,1.4,1.2,2025-08-02,1419,Terra,MODIS,100,61.03,290.3,36.9,N,0
1.9213,100.4095,315.4,1.5,1.2,2025-08-02,1419,Terra,MODIS,91,61.03,291.3,19.1,N,0
1.9226,100.6883,327.6,1.4,1.2,2025-08-02,1419,Terra,MODIS,100,61.03,290.8,37.8,N,0
1.933,100.6868,317,1.4,1.2,2025-08-02,1419,Terra,MODIS,42,61.03,289.4,17.9,N,0
1.9347,100.6992,315.6,1.4,1.2,2025-08-02,1419,Terra,MODIS,24,61.03,289.1,16.3,N,0
1.9407,100.3935,312.4,1.5,1.2,2025-08-02,1419,Terra,MODIS,51,61.03,292.5,13.3,N,0
1.9426,100.4065,314.4,1.5,1.2,2025-08-02,1419,Terra,MODIS,89,61.03,292.3,16.6,N,0
1.9477,100.6662,313.1,1.4,1.2,2025-08-02,1419,Terra,MODIS,49,61.03,288.1,14.7,N,0
1.9532,100.405,309.3,1.5,1.2,2025-08-02,1419,Terra,MODIS,77,61.03,291.8,10.7,N,0
1.9628,100.5483,323.4,1.5,1.2,2025-08-02,1419,Terra,MODIS,100,61.03,288.7,33.5,N,0
1.9646,100.561,316.7,1.5,1.2,2025-08-02,1419,Terra,MODIS,94,61.03,288.5,22.2,N,0
2.0787,100.3751,318.3,1.5,1.2,2025-08-02,1419,Terra,MODIS,96,61.03,292.6,25.3,N,0
2.0832,100.3668,320.1,1.5,1.2,2025-08-02,1419,Terra,MODIS,100,61.03,292.8,28.2,N,0
2.0851,100.3799,310.9,1.5,1.2,2025-08-02,1419,Terra,MODIS,81,61.03,292.1,14.5,N,0
2.0894,100.3735,305,1.5,1.2,2025-08-02,1419,Terra,MODIS,63,61.03,291.9,7.3,N,0
2.1175,100.3427,307,1.5,1.2,2025-08-02,1419,Terra,MODIS,70,61.03,292.4,9.1,N,0
2.1194,100.3559,312.7,1.5,1.2,2025-08-02,1419,Terra,MODIS,86,61.03,293.1,16.4,N,0
2.13,100.3543,306.9,1.5,1.2,2025-08-02,1419,Terra,MODIS,70,61.03,291.9,8.9,N,0
2.1757,101.0345,304.5,1.3,1.1,2025-08-02,1419,Terra,MODIS,60,61.03,273.3,9.7,N,0
1.7466,101.6161,309,2.5,1.5,2025-08-03,1458,Terra,MODIS,76,61.03,281.2,36.5,N,0
2.1237,100.3518,303.2,2,1.4,2025-08-03,1458,Terra,MODIS,54,61.03,286.6,13.1,N,0
-0.6584,100.8779,322.8,1.2,1.1,2025-08-04,755,Aqua,MODIS,79,61.03,293.9,16.4,D,0
0.2182,100.823,312.4,1.2,1.1,2025-08-04,756,Aqua,MODIS,65,61.03,279.9,11.5,D,0
0.2847,100.7393,305.6,1,1,2025-08-05,1438,Terra,MODIS,65,61.03,292.7,5,N,0
0.6858,102.7671,309.8,3,1.6,2025-08-06,257,Terra,MODIS,54,61.03,291.9,24.6,D,0
0.0271,103.0645,312.4,1.9,1.3,2025-08-06,735,Aqua,MODIS,39,61.03,294.4,15.1,D,0
-0.7724,101.1125,311.4,1.1,1.1,2025-08-07,813,Aqua,MODIS,58,61.03,294.8,6.8,D,0
1.5941,100.8868,319.2,1.2,1.1,2025-08-07,814,Aqua,MODIS,63,61.03,301.3,10.8,D,0
1.8962,99.5355,320.2,1,1,2025-08-07,814,Aqua,MODIS,74,61.03,297,13.8,D,0
1.9014,99.5719,313.8,1,1,2025-08-07,814,Aqua,MODIS,55,61.03,296.9,8.1,D,0
2.6591,100.1603,315.2,1.1,1.1,2025-08-07,814,Aqua,MODIS,62,61.03,297.3,6.8,D,0
2.4781,102.8818,304.3,1,1,2025-08-07,1419,Terra,MODIS,53,61.03,293.6,3.6,N,0
2.2486,102.4178,310.6,1.2,1.1,2025-08-08,238,Terra,MODIS,53,61.03,289.6,6,D,0
2.0261,102.7362,303.1,2.3,1.5,2025-08-08,1933,Aqua,MODIS,45,61.03,291,15.7,N,0
0.1362,100.6044,319.3,1.3,1.1,2025-08-09,753,Aqua,MODIS,73,61.03,294.9,16,D,0
0.1379,100.6159,318.3,1.3,1.1,2025-08-09,753,Aqua,MODIS,71,61.03,293.9,14.2,D,0
0.3688,100.372,317.4,1.4,1.2,2025-08-09,753,Aqua,MODIS,71,61.03,297.8,14.7,D,0
0.4295,100.0209,312.5,1.4,1.2,2025-08-09,753,Aqua,MODIS,31,61.03,298.1,8.2,D,0
0.5082,100.2789,314.7,1.4,1.2,2025-08-09,753,Aqua,MODIS,45,61.03,297.6,10.4,D,0
0.5837,102.3264,314.4,1.1,1,2025-08-09,753,Aqua,MODIS,65,61.03,297.8,9.4,D,0
1.7817,99.8792,313,1.4,1.2,2025-08-09,753,Aqua,MODIS,64,61.03,296.2,7.5,D,0
1.8459,99.6237,312.3,1.5,1.2,2025-08-09,753,Aqua,MODIS,64,61.03,293.9,11.3,D,0
1.8737,99.81,326,1.4,1.2,2025-08-09,753,Aqua,MODIS,81,61.03,295.5,30,D,0
2.3904,102.7386,318.2,1,1,2025-08-09,754,Aqua,MODIS,54,61.03,296.9,9.8,D,0
1.7353,101.625,306.5,1.1,1.1,2025-08-09,2012,Aqua,MODIS,68,61.03,291.5,7.4,N,0
1.7368,101.6151,303.1,1.1,1.1,2025-08-09,2012,Aqua,MODIS,53,61.03,291.1,5.1,N,0
2.0273,102.7416,301.1,1.3,1.1,2025-08-09,2012,Aqua,MODIS,37,61.03,290.9,4.6,N,0
2.029,102.7303,302,1.3,1.1,2025-08-09,2012,Aqua,MODIS,46,61.03,290.9,5.2,N,0
-1.1806,101.7894,311,1.1,1.1,2025-08-12,811,Aqua,MODIS,40,61.03,292.1,5.2,D,0
1.3451,99.5592,321.7,1,1,2025-08-12,811,Aqua,MODIS,77,61.03,298.6,11.8,D,0
1.381,99.4758,322.9,1,1,2025-08-12,811,Aqua,MODIS,78,61.03,297.8,13.9,D,0
1.9268,98.729,317.2,1,1,2025-08-12,812,Aqua,MODIS,74,61.03,296.1,10.4,D,0
2.3141,99.295,312.7,1,1,2025-08-12,812,Aqua,MODIS,65,61.03,297.1,6.6,D,0
0.4889,100.1695,328.9,1,1,2025-08-13,239,Terra,MODIS,85,61.03,294.6,24.4,D,0
0.5114,100.2782,312.7,1,1,2025-08-13,239,Terra,MODIS,70,61.03,295.7,7.9,D,0
1.3712,99.4895,322.9,1.8,1.3,2025-08-14,751,Aqua,MODIS,72,61.03,296.8,26.4,D,0
1.3825,99.4873,322.8,1.8,1.3,2025-08-14,751,Aqua,MODIS,75,61.03,297.6,25.9,D,0
1.5901,100.8792,310.9,1.4,1.2,2025-08-14,751,Aqua,MODIS,41,61.03,285,7.8,D,0
1.8594,99.8171,309.7,1.6,1.3,2025-08-14,751,Aqua,MODIS,36,61.03,290.2,9.8,D,0
1.8858,101.5618,314.6,1.2,1.1,2025-08-14,751,Aqua,MODIS,36,61.03,296.2,11.4,D,0
1.9501,98.5301,312.3,2,1.4,2025-08-14,751,Aqua,MODIS,47,61.03,293.4,17.4,D,0
1.9707,98.5836,331.4,2,1.4,2025-08-14,751,Aqua,MODIS,80,61.03,291.9,73.3,D,0
1.9731,98.5996,340,2,1.4,2025-08-14,751,Aqua,MODIS,90,61.03,291.7,108.8,D,0
1.7699,98.6915,318.9,1.5,1.2,2025-08-15,829,Aqua,MODIS,0,61.03,296.2,15.7,D,0
2.5008,102.352,305.6,1.3,1.1,2025-08-16,1948,Aqua,MODIS,65,61.03,278.8,12.4,N,0
0.9302,99.8371,314.9,1,1,2025-08-17,809,Aqua,MODIS,63,61.03,295.4,7.6,D,0
1.0423,100.0378,317.2,1,1,2025-08-17,809,Aqua,MODIS,69,61.03,299.8,7.7,D,0
1.1914,99.5485,314,1,1,2025-08-17,809,Aqua,MODIS,55,61.03,296.8,8.2,D,0
1.1927,99.5574,311.8,1,1,2025-08-17,809,Aqua,MODIS,41,61.03,295.4,6.7,D,0
1.2653,99.6027,321.7,1,1,2025-08-17,809,Aqua,MODIS,74,61.03,298.5,13.2,D,0
1.2666,99.6114,321.1,1,1,2025-08-17,809,Aqua,MODIS,73,61.03,297.1,12.4,D,0
1.2876,99.5096,318.9,1,1,2025-08-17,809,Aqua,MODIS,42,61.03,300.8,8.1,D,0
1.2889,99.5184,388.7,1,1,2025-08-17,809,Aqua,MODIS,100,61.03,308.8,185.1,D,0
1.2902,99.5272,355.5,1,1,2025-08-17,809,Aqua,MODIS,98,61.03,302.5,65.9,D,0
1.3642,99.5284,367.6,1,1,2025-08-17,809,Aqua,MODIS,100,61.03,303.5,98.9,D,0
1.3767,99.4908,331.8,1,1,2025-08-17,809,Aqua,MODIS,84,61.03,302.6,19.9,D,0
1.3804,99.4542,316.6,1,1,2025-08-17,809,Aqua,MODIS,58,61.03,300.1,5.8,D,0
1.3855,99.4895,328.5,1,1,2025-08-17,809,Aqua,MODIS,81,61.03,302.9,16,D,0
1.3868,99.4982,327.9,1,1,2025-08-17,809,Aqua,MODIS,80,61.03,304.4,14.5,D,0
1.393,99.4794,321.7,1,1,2025-08-17,809,Aqua,MODIS,65,61.03,302,9.3,D,0
1.4074,99.4348,324.3,1,1,2025-08-17,809,Aqua,MODIS,49,61.03,303.4,12.2,D,0
1.4263,99.441,334.1,1,1,2025-08-17,809,Aqua,MODIS,86,61.03,302.8,24.9,D,0
1.4276,99.4498,323.2,1,1,2025-08-17,809,Aqua,MODIS,75,61.03,301.9,11.4,D,0
1.4526,99.3743,317.3,1,1,2025-08-17,809,Aqua,MODIS,66,61.03,303,6.2,D,0
1.4539,99.3831,319.3,1,1,2025-08-17,809,Aqua,MODIS,70,61.03,303.4,8,D,0
1.4747,99.3294,314.8,1,1,2025-08-17,809,Aqua,MODIS,60,61.03,299.4,6.6,D,0
1.4883,99.5575,334.6,1,1,2025-08-17,809,Aqua,MODIS,86,61.03,303.2,25.6,D,0
1.513,99.4675,317.5,1,1,2025-08-17,809,Aqua,MODIS,20,61.03,301.8,5.7,D,0
1.5218,99.4662,355.6,1,1,2025-08-17,809,Aqua,MODIS,98,61.03,304.2,66.5,D,0
1.5244,99.4837,332.7,1,1,2025-08-17,809,Aqua,MODIS,85,61.03,304.7,22.7,D,0
1.5257,99.4925,322.9,1,1,2025-08-17,809,Aqua,MODIS,56,61.03,303.9,10.7,D,0
1.5332,99.4824,320.4,1,1,2025-08-17,809,Aqua,MODIS,36,61.03,301,7.7,D,0
1.566,99.5224,324.2,1,1,2025-08-17,809,Aqua,MODIS,77,61.03,302.5,13.6,D,0
1.7599,99.8923,314.9,1,1,2025-08-17,809,Aqua,MODIS,67,61.03,298.1,5.8,D,0
1.7671,99.7575,323.9,1,1,2025-08-17,809,Aqua,MODIS,79,61.03,292.5,16.3,D,0
1.7684,99.7663,319.6,1,1,2025-08-17,809,Aqua,MODIS,70,61.03,290.7,11.8,D,0
1.7747,99.1126,311.6,1,1,2025-08-17,809,Aqua,MODIS,30,61.03,295.3,6.8,D,0
1.8396,99.7404,336.1,1,1,2025-08-17,809,Aqua,MODIS,88,61.03,297.2,31.9,D,0
1.9119,99.5454,325.7,1,1,2025-08-17,809,Aqua,MODIS,64,61.03,289,18.7,D,0
1.919,100.4702,312.8,1,1,2025-08-17,809,Aqua,MODIS,57,61.03,285.7,6.1,D,0
2.0334,98.4199,314.8,1.1,1,2025-08-17,809,Aqua,MODIS,69,61.03,296.8,7,D,0
2.0348,98.4293,313.8,1.1,1,2025-08-17,809,Aqua,MODIS,67,61.03,296.4,6.6,D,0
2.205,98.9017,326,1,1,2025-08-17,809,Aqua,MODIS,78,61.03,297.7,17.9,D,0
2.2185,98.8085,328.7,1,1,2025-08-17,809,Aqua,MODIS,83,61.03,300.7,22.2,D,0
2.2944,98.754,316.9,1,1,2025-08-17,809,Aqua,MODIS,64,61.03,299.8,9,D,0
2.3033,98.7526,312.9,1,1,2025-08-17,809,Aqua,MODIS,35,61.03,295.3,5.4,D,0
2.564,98.7695,318.8,1,1,2025-08-17,809,Aqua,MODIS,74,61.03,301.1,10.1,D,0
2.6125,98.5908,326.8,1,1,2025-08-17,809,Aqua,MODIS,82,61.03,296.3,23.8,D,0
2.6138,98.5998,373.3,1,1,2025-08-17,809,Aqua,MODIS,100,61.03,299.8,131.3,D,0
2.6597,98.5966,316,1,1,2025-08-17,809,Aqua,MODIS,65,61.03,293.7,12.3,D,0
2.6737,99.2525,311.9,1,1,2025-08-17,809,Aqua,MODIS,59,61.03,295.5,6.4,D,0
1.2692,99.6115,306.8,1.5,1.2,2025-08-17,1420,Terra,MODIS,69,61.03,293.3,10.9,N,0
1.29,99.5244,310.4,1.6,1.2,2025-08-17,1420,Terra,MODIS,80,61.03,293.6,15.1,N,0
1.3615,99.535,306.3,1.6,1.2,2025-08-17,1420,Terra,MODIS,67,61.03,294,8.7,N,0
1.4282,99.4364,328.6,1.6,1.2,2025-08-17,1420,Terra,MODIS,100,61.03,292.9,50.7,N,0
1.4301,99.45,317.7,1.6,1.2,2025-08-17,1420,Terra,MODIS,96,61.03,293.3,27.6,N,0
1.2725,99.6124,312.7,1,1,2025-08-18,239,Terra,MODIS,62,61.03,297.3,6.4,D,0
1.2926,99.5351,313.9,1,1,2025-08-18,239,Terra,MODIS,44,61.03,300.6,5,D,0
1.2938,99.5264,318.6,1,1,2025-08-18,239,Terra,MODIS,73,61.03,301.9,8.9,D,0
1.3491,99.5162,314.9,1,1,2025-08-18,239,Terra,MODIS,51,61.03,299.4,5.5,D,0
1.4336,99.4453,316.4,1,1,2025-08-18,239,Terra,MODIS,68,61.03,301,6.9,D,0
1.7845,99.7594,318.5,1,1,2025-08-18,239,Terra,MODIS,74,61.03,298.5,11.5,D,0
1.8478,99.4626,310.9,1,1,2025-08-18,239,Terra,MODIS,61,61.03,294.3,7.9,D,0
2.1043,102.6132,314,1.3,1.1,2025-08-18,239,Terra,MODIS,0,61.03,295.1,8.5,D,0
1.2691,99.5959,301.3,2,1.4,2025-08-18,1500,Terra,MODIS,34,61.03,281.3,11.8,N,0
1.2715,99.6128,307,2,1.4,2025-08-18,1500,Terra,MODIS,70,61.03,282.6,20.1,N,0
1.2867,99.5013,303.6,1.9,1.4,2025-08-18,1500,Terra,MODIS,56,61.03,282.1,15.7,N,0
1.2932,99.5067,302.1,1.9,1.4,2025-08-18,1500,Terra,MODIS,37,61.03,283.2,14.1,N,0
1.3369,99.6006,305.3,2,1.4,2025-08-18,1500,Terra,MODIS,48,61.03,287.5,14.6,N,0
1.3393,99.6182,304.2,2,1.4,2025-08-18,1500,Terra,MODIS,19,61.03,287.4,12.7,N,0
1.3562,99.5626,313.7,2,1.4,2025-08-18,1500,Terra,MODIS,88,61.03,286.2,29.1,N,0
1.4893,99.3748,301.3,1.9,1.3,2025-08-18,1500,Terra,MODIS,25,61.03,285.1,12.3,N,0
1.4916,99.3916,316.4,1.9,1.3,2025-08-18,1500,Terra,MODIS,93,61.03,284.3,39.4,N,0
2.4679,98.7214,304.3,1.8,1.3,2025-08-18,1500,Terra,MODIS,49,61.03,284,17.1,N,0
2.4679,98.7315,306.6,1.8,1.3,2025-08-18,1500,Terra,MODIS,58,61.03,284.8,19.8,N,0
2.47,98.7363,313.5,1.8,1.3,2025-08-18,1500,Terra,MODIS,87,61.03,284.7,30.8,N,0
2.4795,98.7317,314.5,1.8,1.3,2025-08-18,1500,Terra,MODIS,75,61.03,285.4,31.7,N,0
2.4912,98.732,305.8,1.8,1.3,2025-08-18,1500,Terra,MODIS,52,61.03,283.8,18.1,N,0
2.6683,98.5979,301.3,1.7,1.3,2025-08-18,1500,Terra,MODIS,40,61.03,285.8,14.2,N,0
1.1047,99.6519,316.7,2,1.4,2025-08-19,748,Aqua,MODIS,64,61.03,296.4,27.3,D,0
1.5472,99.4808,304.9,1.1,1,2025-08-19,2007,Aqua,MODIS,62,61.03,284.7,7.5,N,0
1.5709,99.5691,312.1,1.1,1,2025-08-19,2007,Aqua,MODIS,84,61.03,287.6,12.5,N,0
1.5723,99.56,313.4,1.1,1,2025-08-19,2007,Aqua,MODIS,87,61.03,288.1,13.6,N,0
1.2968,99.4976,321.7,1.5,1.2,2025-08-20,827,Aqua,MODIS,74,61.03,281.9,26.5,D,0
2.1157,99.0085,312.6,1.4,1.2,2025-08-20,827,Aqua,MODIS,47,61.03,290.8,6.2,D,0
1.1021,104.0586,312.5,2.3,1.5,2025-08-21,727,Aqua,MODIS,43,61.03,293.5,22.5,D,2
-0.0747,100.4313,302.1,1.9,1.4,2025-08-21,1946,Aqua,MODIS,47,61.03,289.8,13.9,N,0
0.6395,100.1275,300.2,2.1,1.4,2025-08-21,1946,Aqua,MODIS,16,61.03,287.6,12.7,N,0
-0.8188,101.5251,324,1,1,2025-08-22,805,Aqua,MODIS,77,61.03,297.1,15.8,D,0
-0.7679,101.7503,317,1,1,2025-08-22,805,Aqua,MODIS,66,61.03,300.9,7.5,D,0
-0.7247,101.0892,330.6,1,1,2025-08-22,805,Aqua,MODIS,83,61.03,298.2,24.2,D,0
-0.6132,100.7116,326.9,1,1,2025-08-22,805,Aqua,MODIS,79,61.03,302.6,16.7,D,0
-0.4265,101.5592,321.9,1,1,2025-08-22,805,Aqua,MODIS,74,61.03,298.2,12.7,D,0
-0.3656,103.0485,312,1.1,1,2025-08-22,805,Aqua,MODIS,33,61.03,294.4,4.9,D,0
-0.1922,102.394,313.8,1,1,2025-08-22,805,Aqua,MODIS,23,61.03,299.3,6.2,D,0
-0.1036,102.749,317.8,1.1,1,2025-08-22,805,Aqua,MODIS,39,61.03,302.8,9.8,D,0
-0.1707,100.074,312.5,1,1,2025-08-22,806,Aqua,MODIS,34,61.03,297.3,6.1,D,0
-0.0683,100.5864,318.1,1,1,2025-08-22,806,Aqua,MODIS,68,61.03,298.8,9.9,D,0
0.0343,100.4754,321.9,1,1,2025-08-22,806,Aqua,MODIS,74,61.03,300.4,11.8,D,0
0.2244,99.2465,318.4,1.1,1,2025-08-22,806,Aqua,MODIS,0,61.03,299.4,8.8,D,0
0.2826,99.202,326.1,1.1,1,2025-08-22,806,Aqua,MODIS,80,61.03,301.1,18.3,D,0
0.2843,100.3477,330.3,1,1,2025-08-22,806,Aqua,MODIS,82,61.03,299.4,24.2,D,0
0.2856,100.3565,328.3,1,1,2025-08-22,806,Aqua,MODIS,81,61.03,298.9,21.5,D,0
0.2882,99.2403,347.4,1.1,1,2025-08-22,806,Aqua,MODIS,94,61.03,301.1,54,D,0
0.2946,99.2198,317.2,1.1,1,2025-08-22,806,Aqua,MODIS,39,61.03,301.2,7.6,D,0
0.296,99.2294,327.3,1.1,1,2025-08-22,806,Aqua,MODIS,81,61.03,301.8,19,D,0
0.3077,99.4982,315.3,1.1,1,2025-08-22,806,Aqua,MODIS,64,61.03,299,7.4,D,0
0.3185,99.2556,317.7,1.1,1,2025-08-22,806,Aqua,MODIS,26,61.03,301,7.9,D,0
0.3199,99.2652,316.9,1.1,1,2025-08-22,806,Aqua,MODIS,40,61.03,299.9,7.6,D,0
0.3523,100.123,313.5,1,1,2025-08-22,806,Aqua,MODIS,44,61.03,299.3,6.8,D,0
0.3635,100.7667,315.2,1,1,2025-08-22,806,Aqua,MODIS,60,61.03,300.4,4.4,D,0
0.4447,100.6328,318.8,1,1,2025-08-22,806,Aqua,MODIS,56,61.03,301.9,6.6,D,0
0.4495,103.0011,314.5,1.1,1.1,2025-08-22,806,Aqua,MODIS,58,61.03,299.9,7.6,D,0
0.4512,100.1021,313.9,1,1,2025-08-22,806,Aqua,MODIS,27,61.03,299,6,D,0
0.4525,100.1113,335.1,1,1,2025-08-22,806,Aqua,MODIS,86,61.03,298.6,31.3,D,0
0.456,100.6491,322.4,1,1,2025-08-22,806,Aqua,MODIS,74,61.03,303.5,10.1,D,0
0.4611,99.4126,313.5,1.1,1,2025-08-22,806,Aqua,MODIS,45,61.03,298.8,6.4,D,0
0.5872,99.2663,318.1,1.1,1,2025-08-22,806,Aqua,MODIS,71,61.03,299.1,10.2,D,0
0.6394,100.1261,317.2,1,1,2025-08-22,806,Aqua,MODIS,65,61.03,299.7,7.8,D,0
0.7115,99.9912,312.8,1,1,2025-08-22,806,Aqua,MODIS,52,61.03,299.4,6.3,D,0
0.7129,100.0002,326.9,1,1,2025-08-22,806,Aqua,MODIS,80,61.03,299.1,20.7,D,0
0.8415,99.0438,314.3,1.1,1,2025-08-22,806,Aqua,MODIS,62,61.03,299.6,7,D,0
0.9239,99.7945,316.2,1,1,2025-08-22,806,Aqua,MODIS,51,61.03,299.8,8.7,D,0
0.9493,99.7811,316.9,1,1,2025-08-22,806,Aqua,MODIS,64,61.03,301.8,7.4,D,0
0.9805,99.6791,328.1,1,1,2025-08-22,806,Aqua,MODIS,78,61.03,298,23.1,D,0
0.9818,99.6882,367.3,1,1,2025-08-22,806,Aqua,MODIS,100,61.03,302.5,109.3,D,0
0.9831,99.6968,319.9,1,1,2025-08-22,806,Aqua,MODIS,57,61.03,299.3,13.1,D,0
0.9907,99.6865,343,1,1,2025-08-22,806,Aqua,MODIS,91,61.03,301.4,45.1,D,0
0.992,99.6954,328.7,1,1,2025-08-22,806,Aqua,MODIS,81,61.03,300,21.2,D,0
1.0014,100.4452,314.9,1,1,2025-08-22,806,Aqua,MODIS,56,61.03,299.7,4.7,D,0
1.1742,99.5535,320.5,1.1,1,2025-08-22,806,Aqua,MODIS,71,61.03,300.5,13.8,D,0
1.1786,101.0292,322.9,1,1,2025-08-22,806,Aqua,MODIS,62,61.03,304.1,7.7,D,0
1.1861,99.0667,312.7,1.1,1,2025-08-22,806,Aqua,MODIS,34,61.03,298.5,5.6,D,0
1.1938,99.0559,315.1,1.1,1,2025-08-22,806,Aqua,MODIS,61,61.03,299,8.5,D,0
1.1952,99.0654,312.2,1.1,1,2025-08-22,806,Aqua,MODIS,43,61.03,298.8,5.5,D,0
1.2339,99.7116,342.1,1,1,2025-08-22,806,Aqua,MODIS,91,61.03,305.4,37.6,D,0
1.2389,99.6834,332,1,1,2025-08-22,806,Aqua,MODIS,84,61.03,304.1,23.1,D,0
1.2402,99.6923,323.9,1,1,2025-08-22,806,Aqua,MODIS,66,61.03,302.4,11.5,D,0
1.2586,101.0019,323.5,1,1,2025-08-22,806,Aqua,MODIS,74,61.03,303.2,10.4,D,0
1.2754,99.4852,314.5,1.1,1,2025-08-22,806,Aqua,MODIS,34,61.03,300.4,5.3,D,0
1.2804,100.6601,320.7,1,1,2025-08-22,806,Aqua,MODIS,70,61.03,301.7,9.8,D,0
1.2865,99.6232,328.5,1,1,2025-08-22,806,Aqua,MODIS,80,61.03,302.4,19.2,D,0
1.2878,99.6322,331.6,1,1,2025-08-22,806,Aqua,MODIS,83,61.03,302.4,23,D,0
1.2901,99.5856,314.2,1,1,2025-08-22,806,Aqua,MODIS,38,61.03,300.6,5,D,0
1.31,99.4088,345.4,1.1,1,2025-08-22,806,Aqua,MODIS,92,61.03,301.8,52.1,D,0
1.3113,99.4177,343.5,1.1,1,2025-08-22,806,Aqua,MODIS,91,61.03,302,47.6,D,0
1.3148,98.9346,327.7,1.1,1,2025-08-22,806,Aqua,MODIS,80,61.03,299.6,23.6,D,0
1.346,99.5901,328.3,1,1,2025-08-22,806,Aqua,MODIS,80,61.03,303.5,16.4,D,0
1.3473,99.5992,359.1,1,1,2025-08-22,806,Aqua,MODIS,99,61.03,305.2,77.8,D,0
1.3477,99.4777,328.1,1.1,1,2025-08-22,806,Aqua,MODIS,80,61.03,303,19.5,D,0
1.3486,99.6081,322.1,1,1,2025-08-22,806,Aqua,MODIS,72,61.03,302,9.7,D,0
1.3549,99.5888,355.5,1,1,2025-08-22,806,Aqua,MODIS,98,61.03,304.5,67.7,D,0
1.3562,99.5978,362.3,1,1,2025-08-22,806,Aqua,MODIS,100,61.03,305.2,86.8,D,0
1.3567,99.4764,370.1,1.1,1,2025-08-22,806,Aqua,MODIS,100,61.03,303.3,116.6,D,0
1.3581,99.4857,325.1,1.1,1,2025-08-22,806,Aqua,MODIS,76,61.03,300.4,14.8,D,0
1.3659,100.7399,317.8,1,1,2025-08-22,806,Aqua,MODIS,64,61.03,301.4,7.3,D,0
1.3672,100.7486,321.7,1,1,2025-08-22,806,Aqua,MODIS,71,61.03,301.1,10.9,D,0
1.3698,99.5027,326.9,1.1,1,2025-08-22,806,Aqua,MODIS,78,61.03,303.2,16.2,D,0
1.376,100.7473,333.3,1,1,2025-08-22,806,Aqua,MODIS,84,61.03,302.1,24.5,D,0
1.4296,99.5896,339,1,1,2025-08-22,806,Aqua,MODIS,88,61.03,304.7,32.9,D,0
1.431,99.5987,329.9,1,1,2025-08-22,806,Aqua,MODIS,81,61.03,303.7,19,D,0
1.4386,99.5883,327.9,1,1,2025-08-22,806,Aqua,MODIS,79,61.03,304,16.8,D,0
1.4399,99.5974,318.1,1,1,2025-08-22,806,Aqua,MODIS,65,61.03,303.2,5.8,D,0
1.476,98.967,322.2,1.1,1,2025-08-22,806,Aqua,MODIS,74,61.03,301.5,15,D,0
1.4788,99.9228,324.4,1,1,2025-08-22,806,Aqua,MODIS,75,61.03,304.4,11.7,D,0
1.4802,99.9317,325.6,1,1,2025-08-22,806,Aqua,MODIS,77,61.03,304.7,13.1,D,0
1.4955,98.7897,331.5,1.1,1.1,2025-08-22,806,Aqua,MODIS,84,61.03,299.5,28.8,D,0
1.5147,99.5436,318.3,1,1,2025-08-22,806,Aqua,MODIS,66,61.03,302.3,7.3,D,0
1.5349,99.4945,315.1,1,1,2025-08-22,806,Aqua,MODIS,29,61.03,301.5,4.6,D,0
1.541,99.6603,321.1,1,1,2025-08-22,806,Aqua,MODIS,71,61.03,303.4,8.9,D,0
1.5424,99.6693,346.8,1,1,2025-08-22,806,Aqua,MODIS,93,61.03,304.5,48.1,D,0
1.5826,99.3127,320.3,1.1,1,2025-08-22,806,Aqua,MODIS,72,61.03,297.7,14.5,D,0
1.6298,101.4674,316.4,1,1,2025-08-22,806,Aqua,MODIS,59,61.03,297.3,4.9,D,0
1.6464,99.8676,317.8,1,1,2025-08-22,806,Aqua,MODIS,67,61.03,302.1,6.6,D,0
1.6505,101.2394,346.4,1,1,2025-08-22,806,Aqua,MODIS,93,61.03,304.6,42.8,D,0
1.6518,101.2482,335,1,1,2025-08-22,806,Aqua,MODIS,85,61.03,304.7,23.4,D,0
1.6548,98.4909,312.6,1.2,1.1,2025-08-22,806,Aqua,MODIS,46,61.03,295.8,9.5,D,0
